record_id,issued_date,zipcode,neighborhoods_analysis_boundaries,proposed_use,description,revised_cost,site_permit,plansets,permit_creation_date,status_date,first_construction_document_date,filed_date,street_name,block,estimated_cost,permit_expiration_date,permit_type_definition,status,completed_date,permit_number,lot,street_suffix,proposed_units,permit_type,number_of_proposed_stories,supervisor_district,street_number,geometry,wait_time,year,Parcel Number
1384471498396,2015-10-16,94132,Lakeshore,1 family dwelling,"erect 2-story, 1 basement, single family residential building.",380800.0,False,2,2015-06-09T00:00:00,2016-10-27,,2015-06-09,Summit,7331,380800.0,2018-09-30,new construction wood frame,complete,2016-10-27,201506098468,058,Wy,1.0,2,2.0,7,256,POINT (-122.4774986877654 37.71530030705323),129.0,2015,7331058
1384465498397,2015-10-16,94132,Lakeshore,1 family dwelling,"erect 2-story, 1 basement, single family residential building.",380800.0,False,2,2015-06-09T00:00:00,2016-10-28,,2015-06-09,Summit,7331,380800.0,2018-09-30,new construction wood frame,complete,2016-10-28,201506098467,057,Wy,1.0,2,2.0,7,252,POINT (-122.4775089593726 37.71536120677455),129.0,2015,7331057
1384458498400,2015-10-16,94132,Lakeshore,1 family dwelling,erect three story single family residential building.,380800.0,False,2,2015-06-09T00:00:00,2015-10-16,,2015-06-09,Summit,7331,380800.0,2018-09-30,new construction wood frame,issued,,201506098466,054,Wy,1.0,2,2.0,7,236,POINT (-122.4773257583074 37.71558531547164),129.0,2015,7331054
1384454501190,2015-10-16,94132,Lakeshore,2 family dwelling,erect three story two units residential building.,702500.0,False,2,2015-06-09T00:00:00,2016-09-23,,2015-06-09,Summit,7331,702500.0,2018-09-30,new construction wood frame,complete,2016-09-23,201506098465,198,Wy,2.0,2,3.0,7,232,POINT (-122.4772423897779 37.71559471544847),129.0,2015,7331198
1384443501194,2015-10-16,94132,Lakeshore,2 family dwelling,erect three story two units residential building.,702500.0,False,2,2015-06-09T00:00:00,2016-09-26,,2015-06-09,Summit,7331,702500.0,2018-09-30,new construction wood frame,complete,2016-09-26,201506098455,196,Wy,2.0,2,3.0,7,228,POINT (-122.4771521683904 37.7156043188239),129.0,2015,7331196
1384291226166,2016-01-22,94132,Lakeshore,office,"erect 1-story, no basement, type 5, office modular structure.",265000.0,True,2,2015-06-08T00:00:00,2016-01-22,2016-02-16,2015-06-08,Eucalyptus,7295,265000.0,2019-01-06,new construction wood frame,issued,,201506088339,014,Dr,0.0,2,1.0,7,333,POINT (-122.4765743047186 37.73086681982812),228.0,2016,7295014
1383298270181,2016-08-15,94114,Noe Valley,apartments,"construct 4-story, 1 basement type 3 over 1-a with 3 residential units & commercial building.",1600000.0,True,2,2015-05-29T00:00:00,2019-08-06,2017-04-11,2015-05-29,24th,3654,500000.0,2019-07-31,new construction wood frame,complete,2019-08-06,201505297566,040,St,3.0,2,4.0,8,3902,POINT (-122.4299049749492 37.751750309849),444.0,2016,3654040
1383273167552,2017-07-19,94103,South of Market,apartments,"to erect 5 stories, no basement, type va over 1a, 16 units residential units.",3654425.0,True,2,2015-05-29T00:00:00,2020-02-10,2017-11-20,2015-05-29,07th,3780,2217900.0,2023-06-18,new construction wood frame,complete,2020-02-10,201505297549,001,St,16.0,2,5.0,6,502,POINT (-122.4047880732724 37.77399389341),782.0,2017,3780001
1382598380386,2016-08-10,94133,North Beach,apartments,"to erect 3 stories, 2 basements, type i/v b,  3 units residential building.",4750000.0,True,2,2015-05-22T00:00:00,2016-08-10,2017-04-10,2015-05-22,Telegraph Hill,0105,4750000.0,2022-07-10,new construction,issued,,201505227051,065,Bl,3.0,1,4.0,3,115,POINT (-122.4057557594204 37.80158820949664),446.0,2016,0105065
1505568511330,2018-09-04,94124,Bayview Hunters Point,1 family dwelling,"to erect 2 stories, 1 basement, type v-b, single family dwelling building.",508000.0,True,2,2015-05-19T00:00:00,2018-09-04,2020-07-06,2015-05-19,Quesada,5335,90000.0,2021-08-19,new construction wood frame,issued,,201505196638,034,Av,1.0,2,2.0,10,2065,POINT (-122.3984349527727 37.73699595203787),1204.0,2018,5335034
1381671495576,2015-07-23,94122,Golden Gate Park,storage shed,"erect 1-story, type 3, maintenance shed building.",200000.0,False,2,2015-05-14T00:00:00,2015-07-23,,2015-05-14,John F Kennedy,1700,200000.0,2018-07-07,new construction,issued,,201505146348,001,Dr,0.0,1,1.0,1,4551,POINT (-122.482166951238 37.76936858305024),70.0,2015,1700001
1381459504015,2021-06-02,94134,Visitacion Valley,1 family dwelling,"erect 3-story, type v, 1 dwelling unit building.",450000.0,True,2,2015-05-13T00:00:00,2021-06-02,,2015-05-13,Rutland,6209,450000.0,2024-05-17,new construction wood frame,issued,,201505136190,052,St,1.0,2,3.0,10,488,POINT (-122.4065517246573 37.7148276524013),2212.0,2021,6209052
1600178198531,2021-06-02,94134,Visitacion Valley,1 family dwelling,"erect 3-story, type v, 1 dwelling unit building.",750000.0,True,2,2015-05-13T00:00:00,2021-06-02,,2015-05-13,Teddy,6209,450000.0,2024-05-17,new construction wood frame,issued,,201505136189,052,Av,1.0,2,3.0,10,202,POINT (-122.4065517246573 37.7148276524013),2212.0,2021,6209052
1600179517228,2021-06-02,94134,Visitacion Valley,1 family dwelling,"erect 3-story, type v, 1 dwelling unit building.",700000.0,True,2,2015-05-13T00:00:00,2021-06-02,,2015-05-13,Teddy,6209,450000.0,2024-05-17,new construction wood frame,issued,,201505136184,052,Av,1.0,2,3.0,10,208,POINT (-122.4065517246573 37.7148276524013),2212.0,2021,6209052
1381323504011,2017-02-08,94110,Bernal Heights,1 family dwelling,"to erect 3 stories, no basement, type vb, single family dwelling.",700000.0,True,2,2015-05-12T00:00:00,2018-07-09,2017-04-25,2015-05-12,Bonview,5613,700000.0,2020-01-24,new construction wood frame,complete,2018-07-09,201505126084,064,St,1.0,2,3.0,9,2,POINT (-122.4158511409958 37.74497987117299),638.0,2017,5613064
1381318504012,2017-02-08,94110,Bernal Heights,1 family dwelling,"to erect  3 stories, 1 basement, type vb, single family dwelling.",600000.0,True,2,2015-05-12T00:00:00,2018-07-09,2017-04-25,2015-05-12,Bonview,5613,500000.0,2020-01-24,new construction wood frame,complete,2018-07-09,201505126076,063,St,1.0,2,3.0,9,6,POINT (-122.4158642118447 37.74488364042639),638.0,2017,5613063
1380163503934,2016-05-03,94115,Western Addition,storage shed,rad program. erect a one story mail kiosk and maintenance building.,500000.0,False,2,2015-05-01T00:00:00,2018-01-04,,2015-05-01,Scott,1128,500000.0,2019-04-18,new construction wood frame,complete,2018-01-04,201505015166,001,St,0.0,2,1.0,5,1139,POINT (-122.4378380415966 37.78025155712774),368.0,2016,1128001
1380159503933,2016-05-03,94115,Western Addition,clinics-medic/dental,rad program. erect a one story trash compactor enclosure building.,500000.0,False,2,2015-05-01T00:00:00,2018-01-02,,2015-05-01,Scott,1128,500000.0,2019-04-18,new construction wood frame,complete,2018-01-02,201505015161,001,St,0.0,2,1.0,5,1139,POINT (-122.4378380415966 37.78025155712774),368.0,2016,1128001
1380164503932,2016-05-03,94115,Western Addition,laundry/laundromat,rad program. erect a one story laundry building.,500000.0,False,2,2015-05-01T00:00:00,2016-05-03,,2015-05-01,Scott,1128,500000.0,2019-04-18,new construction wood frame,issued,,201505015167,001,St,0.0,2,1.0,5,1139,POINT (-122.4378380415966 37.78025155712774),368.0,2016,1128001
138014683700,2020-02-27,94102,Hayes Valley,apartments,"to erect 8 stories, no basement, type i-b, 9 residential units & retail building.",5200000.0,True,2,2015-05-01T00:00:00,2020-02-27,,2015-05-01,Market,0871,3200000.0,2026-01-26,new construction,issued,,201505015151,004,St,9.0,1,8.0,8,1870,POINT (-122.4246737348937 37.77125206782344),1763.0,2020,0871004
1379508502910,2015-10-28,94105,Financial District/South Beach,office,construct (n) 45-story office building,239000000.0,True,2,2015-04-27T00:00:00,2019-10-17,2015-12-30,2015-04-27,Howard,3718,239000000.0,2021-09-26,new construction,complete,2019-10-17,201504274732,025,St,0.0,1,45.0,6,250,POINT (-122.3946101451421 37.7906389774966),184.0,2015,3718025
137913591204,2016-10-11,94118,Lone Mountain/USF,apartments,erect 4 stories of 3 dwelling units. building to be fully sprinklered per nfpa 13.,1374600.0,True,2,2015-04-23T00:00:00,2018-08-10,2017-01-11,2015-04-23,Mcallister,1168,1200000.0,2019-09-26,new construction wood frame,complete,2018-08-10,201504234455,040,St,3.0,2,4.0,1,2755,POINT (-122.4574508229431 37.77507525556028),537.0,2016,1168040
1476530156723,2017-08-29,94103,Mission,office,"to erect 4 stories, no basement, type 3b, restaurant, office building.
building occupied on both lot 3521/005 and 007.",4427000.0,True,2,2015-04-22T00:00:00,2017-08-29,2018-08-30,2015-04-22,11th,3521,3750000.0,2023-07-29,new construction,issued,,201504224291,005,St,0.0,1,4.0,6,340,POINT (-122.4135404392232 37.77117586300682),860.0,2017,3521005
1498308505397,2018-02-26,94131,Glen Park,1 family dwelling,"front bldg. erect 3-story, 1 basement, type 5, 1 dwelling unit building. maher exempted.",1200000.0,True,2,2015-04-15T00:00:00,2020-07-13,2018-08-09,2015-04-15,Chenery,6685,1500000.0,2021-02-10,new construction wood frame,complete,2020-07-13,201504153735,049,St,1.0,2,3.0,8,240,POINT (-122.426551966849 37.73832420066507),1048.0,2018,6685049
137756382641,2016-09-16,94102,Hayes Valley,apartments,"to erect 8 stories, no basement, 35 units residential & commercial building.",6000000.0,True,2,2015-04-09T00:00:00,2019-01-10,2016-12-19,2015-04-09,Franklin,0836,4500000.0,2022-08-16,new construction,complete,2019-01-10,201504093240,011,St,35.0,1,8.0,5,22,POINT (-122.4206036845631 37.77472680010436),526.0,2016,0836011
1377520501232,2015-07-08,94132,Lakeshore,2 family dwelling,"(type c bldg) erect 4-story, 2-units, with 1 basement residential building.",800320.0,False,2,2015-04-09T00:00:00,2016-09-09,,2015-04-09,Summit,7331,800320.0,2018-06-22,new construction wood frame,complete,2016-09-09,201504093209,246,Wy,2.0,2,4.0,7,193,POINT (-122.476952504865 37.71524237089466),90.0,2015,7331246
1387676504412,2015-07-08,94132,Lakeshore,2 family dwelling,"(type c bldg) erect 4-story, 2-units, with 1 basement residential building.",800320.0,False,2,2015-04-09T00:00:00,2015-07-08,,2015-04-09,Summit,7331,800320.0,2018-06-22,new construction wood frame,issued,,201504093208,244,Wy,2.0,2,4.0,7,187,POINT (-122.4768489378155 37.71525188471954),90.0,2015,7331244
1377516501240,2015-07-08,94132,Lakeshore,2 family dwelling,"(type c bldg) erect 4-story, 2-units, with 1 basement residential building.",800320.0,False,2,2015-04-09T00:00:00,2016-08-17,,2015-04-09,Summit,7331,800320.0,2018-06-22,new construction wood frame,complete,2016-08-17,201504093207,242,Wy,2.0,2,4.0,7,185,POINT (-122.4767464810469 37.71526179529671),90.0,2015,7331242
1387674504411,2015-07-08,94132,Lakeshore,2 family dwelling,"(type c bldg) erect 4-story, 2-units, with 1 basement residential building.",800320.0,False,2,2015-04-09T00:00:00,2016-08-04,,2015-04-09,Summit,7331,800320.0,2018-06-22,new construction wood frame,complete,2016-08-04,201504093197,239,Wy,2.0,2,4.0,7,181,POINT (-122.4766436695601 37.71526377216543),90.0,2015,7331239
1377511501198,2015-07-08,94132,Lakeshore,2 family dwelling,"(type a bldg) erect 3-story, 2-units, with 1 basement residential building.",702500.0,False,2,2015-04-09T00:00:00,2016-07-26,,2015-04-09,Summit,7331,702500.0,2018-06-22,new construction wood frame,complete,2016-07-26,201504093196,194,Wy,2.0,2,3.0,7,222,POINT (-122.4770619470036 37.7156139220656),90.0,2015,7331194
1377508501202,2015-07-08,94132,Lakeshore,2 family dwelling,"(type a bldg) erect 3-story, 2-units, with 1 basement residential building.",702500.0,False,2,2015-04-09T00:00:00,2016-07-19,,2015-04-09,Summit,7331,702500.0,2018-06-22,new construction wood frame,complete,2016-07-19,201504093195,192,Wy,2.0,2,3.0,7,218,POINT (-122.4769717255696 37.71562352526659),90.0,2015,7331192
1377505501191,2015-07-08,94132,Lakeshore,2 family dwelling,"(type a bldg) erect 3-story, 2-units, with 1 basement residential building.",702500.0,False,2,2015-04-09T00:00:00,2016-06-22,,2015-04-09,Summit,7331,702500.0,2018-06-22,new construction wood frame,complete,2016-06-22,201504093194,190,Wy,2.0,2,3.0,7,212,POINT (-122.4768815035452 37.71563312819481),90.0,2015,7331190
1377496501199,2015-07-08,94132,Lakeshore,2 family dwelling,"(type c bldg) erect 3-story, 2-units, with 1 basement residential building.(type a bldg)",702500.0,False,2,2015-04-09T00:00:00,2016-06-20,,2015-04-09,Summit,7331,702500.0,2018-06-22,new construction wood frame,complete,2016-06-20,201504093189,188,Wy,2.0,2,3.0,7,208,POINT (-122.4767906409539 37.71564279977996),90.0,2015,7331188
1375092302146,2017-01-24,94123,Marina,2 family dwelling,"erect 4-story, no basement, type 5b, 2 dwelling units building. exempted for maher ordinance.",1000000.0,True,2,2015-03-20T00:00:00,2018-10-22,2017-04-21,2015-03-20,Franklin,0498,800000.0,2020-01-09,new construction wood frame,complete,2018-10-22,201503201461,020,St,2.0,2,4.0,2,2920,POINT (-122.4259950506337 37.80153739311925),676.0,2017,0498020
1374924503112,2017-07-27,94116,West of Twin Peaks,1 family dwelling,"to erect 2 stories, 2 basement, type v-b, single family house.",1227000.0,False,2,2015-03-19T00:00:00,2019-09-24,,2015-03-19,09th,2860,600000.0,2020-07-11,new construction wood frame,complete,2019-09-24,201503191328,004,Av,1.0,2,2.0,7,2181,POINT (-122.465293673097 37.74824891778113),861.0,2017,2860004
1374683134090,2016-06-01,94116,Sunset/Parkside,1 family dwelling,construct (n) 3-story single family residence.,800588.0,True,2,2015-03-17T00:00:00,2017-08-22,2016-08-31,2015-03-17,32nd,2393,160000.0,2019-05-17,new construction wood frame,complete,2017-08-22,201503171144,002,Av,1.0,2,3.0,4,2405,POINT (-122.4899196779247 37.74200294525874),442.0,2016,2393002
1374681142212,2016-03-18,94114,Castro/Upper Market,prkng garage/private,"erect 1 story, no basement, type 5, garage building.",125000.0,True,2,2015-03-17T00:00:00,2016-03-18,,2015-03-17,19th,2700,125000.0,2019-03-03,new construction wood frame,issued,,201503171142,026,St,0.0,2,1.0,8,4630,POINT (-122.4413569605508 37.75918593731205),367.0,2016,2700026
1374514172084,2019-05-03,94110,Mission,apartments,"to erect 4 stories, no basement, 4 dwelling unit residential apartment.  partial of (e) structure with historical features will be re-assembled as a sunroom on roofdeck above the 3rd floor of the new building.",700000.0,True,2,2015-03-16T00:00:00,2019-05-03,2020-07-21,2015-03-16,Potrero,4211,700000.0,2022-04-17,new construction wood frame,issued,,201503161018,001,Av,4.0,2,4.0,9,1100,POINT (-122.406810837734 37.75440790246817),1509.0,2019,4211001
1374506172524,2015-03-18,94107,Potrero Hill,"warehouse,no frnitur",to erect new storage shed,25000.0,False,2,2015-03-16T00:00:00,2015-12-14,,2015-03-16,Illinois,4232,25000.0,2016-03-12,new construction wood frame,complete,2015-12-14,201503161011,006,St,0.0,2,1.0,10,1301,POINT (-122.3829168999747 37.75629331300954),2.0,2015,4232006
1374271202483,2017-06-26,94112,Excelsior,apartments,"to erect 4 stories, 1 basement, type iii-a, 3 units apartment with retail, mixed use building.",1960300.0,True,2,2015-03-13T00:00:00,2020-11-25,2019-04-22,2015-03-13,Geneva,6411,1500000.0,2020-06-10,new construction,complete,2020-11-25,201503130811,034,Av,3.0,1,4.0,11,974,POINT (-122.4401128378086 37.71566119648044),836.0,2017,6411034
137413557483,2015-12-22,94133,Russian Hill,prkng garage/private,"erect 1-story, type 5, garage/carport.",60000.0,True,2,2015-03-12T00:00:00,2015-12-22,2016-06-27,2015-03-12,Lombard,0066,60000.0,2016-12-16,new construction wood frame,issued,,201503120687,006,St,0.0,2,1.0,3,844,POINT (-122.4154662413598 37.80280947737974),285.0,2015,0066006
1373907499180,2016-02-18,94105,Financial District/South Beach,apartments,"to erect 42 stories, 6 basements, 545 units residential apartment with commercial mixed use building.",189838000.0,True,2,2015-03-11T00:00:00,2021-04-23,2017-04-26,2015-03-11,Folsom,3736,167000000.0,2022-01-17,new construction,complete,2021-04-23,201503110506,120,St,545.0,1,42.0,6,510,POINT (-122.3950568360938 37.78729288738876),344.0,2016,3736120
1373884501734,2016-01-15,94117,Hayes Valley,recreation bldg,"erect 1-story, type 1, public toilet building.",178000.0,False,2,2015-03-11T00:00:00,2017-05-24,,2015-03-11,Fulton,0799,178000.0,2018-12-30,new construction,complete,2017-05-24,201503110493,001,St,0.0,1,1.0,5,1081,POINT (-122.434674213425 37.77634867030828),310.0,2016,0799001
1373371369644,2016-02-11,94103,South of Market,office,construct (n) office building.,88535000.0,True,2,2015-03-05T00:00:00,2019-04-16,2016-06-15,2015-03-05,Townsend,3784,87580000.0,2022-01-10,new construction,complete,2019-04-16,201503050110,080,St,0.0,1,7.0,6,510,POINT (-122.4002552192296 37.77364029930557),343.0,2016,3784080
137308288866,2016-04-05,94118,Presidio Heights,2 family dwelling,"to construct 4 stories, no basement, 2 units residential building.",1050000.0,True,2,2015-03-04T00:00:00,2016-04-05,2016-08-22,2015-03-04,Wood,1069,850000.0,2019-03-21,new construction wood frame,issued,,201503049884,004,St,2.0,2,4.0,2,21,POINT (-122.449614667991 37.78342119914338),398.0,2016,1069004
1372599498381,2015-05-06,94132,Lakeshore,1 family dwelling,"erect 2 stories, 1 dwelling unit only.",380800.0,False,2,2015-02-27T00:00:00,2016-05-12,,2015-02-27,Summit,7331,380800.0,2018-04-20,new construction wood frame,complete,2016-05-12,201502279498,072,Wy,1.0,2,2.0,7,275,POINT (-122.4765081651344 37.71502121410991),68.0,2015,7331072
1372605501233,2015-05-06,94132,Lakeshore,2 family dwelling,"erect 3 stories, 2 dwellings unit only.",800320.0,False,2,2015-02-27T00:00:00,2016-04-20,,2015-02-27,Summit,7331,800320.0,2018-04-20,new construction wood frame,complete,2016-04-20,201502279501,238,Wy,2.0,2,4.0,7,177,POINT (-122.4765401439558 37.7152627835523),68.0,2015,7331238
1372603501241,2015-05-06,94132,Lakeshore,2 family dwelling,"erect 3 stories, 2 dwelling unit only.",800320.0,False,2,2015-02-27T00:00:00,2016-04-07,,2015-02-27,Summit,7331,800320.0,2018-04-20,new construction wood frame,complete,2016-04-07,201502279500,236,Wy,2.0,2,4.0,7,173,POINT (-122.476436731799 37.71526085986844),68.0,2015,7331236
1372600498380,2015-05-06,94132,Lakeshore,1 family dwelling,"erect 2 stories, 1 dwelling unit only.",380800.0,False,2,2015-02-27T00:00:00,2016-05-09,,2015-02-27,Summit,7331,380800.0,2018-04-20,new construction wood frame,complete,2016-05-09,201502279499,073,Wy,1.0,2,2.0,7,277,POINT (-122.4764313524095 37.71502632549441),68.0,2015,7331073
1372598498382,2015-05-06,94132,Lakeshore,1 family dwelling,"erect 2 stories, 1 dwelling unit only.",380800.0,False,2,2015-02-27T00:00:00,2016-05-13,,2015-02-27,Summit,7331,380800.0,2018-04-20,new construction wood frame,complete,2016-05-13,201502279497,071,Wy,1.0,2,2.0,7,273,POINT (-122.476585065457 37.7150155814262),68.0,2015,7331071
1372597501193,2015-05-06,94132,Lakeshore,2 family dwelling,"erect 3 stories, 2 dwelling unit only.",702500.0,False,2,2015-02-27T00:00:00,2016-05-19,,2015-02-27,Summit,7331,702500.0,2018-04-20,new construction wood frame,complete,2016-05-19,201502279496,186,Wy,2.0,2,3.0,7,202,POINT (-122.4766482868948 37.71565094826995),68.0,2015,7331186
1372594501197,2015-05-06,94132,Lakeshore,2 family dwelling,"erect 3 stories, 2 dwelling unit only.",702500.0,False,2,2015-02-27T00:00:00,2016-04-26,,2015-02-27,Summit,7331,702500.0,2018-04-20,new construction wood frame,complete,2016-04-26,201502279495,184,Wy,2.0,2,3.0,7,198,POINT (-122.4765581577469 37.71564045484351),68.0,2015,7331184
1372590501180,2015-05-06,94132,Lakeshore,2 family dwelling,"erect 3 stories, 2 dwelling unit only.",702500.0,False,2,2015-02-27T00:00:00,2016-04-26,,2015-02-27,Summit,7331,702500.0,2018-04-20,new construction wood frame,complete,2016-04-26,201502279490,182,Wy,2.0,2,3.0,7,192,POINT (-122.4764680726978 37.7156288087929),68.0,2015,7331182
1372466479035,2016-12-29,94102,Hayes Valley,apartments,construct (n) 8 dwelling units with 5 stories,3200000.0,True,2,2015-02-26T00:00:00,2016-12-29,2020-06-17,2015-02-26,Grove,0809,3200000.0,2022-11-28,new construction,issued,,201502269406,020,St,8.0,1,5.0,5,311,POINT (-122.4220081799796 37.77770055127405),672.0,2016,0809020
1372075502909,2015-06-23,94117,Haight Ashbury,1 family dwelling,"erect/move building from blk 1223, lot 023, type v two story single family dwelling. garage level to be sprinklered to nfpa 13r (under separate permit)",225000.0,False,2,2015-02-23T00:00:00,2015-06-23,,2015-02-23,Oak,1223,225000.0,2018-06-07,new construction wood frame,issued,,201502239095,003,St,1.0,2,2.0,5,1625,POINT (-122.4461025876108 37.77161511685206),120.0,2015,1223003
1371666370727,2019-01-02,94110,Mission,apartments,"erect 6-story, 35 dwelling units, type iii, residential & retail building.",9178885.0,True,2,2015-02-19T00:00:00,2019-01-02,,2015-02-19,Valencia,3644,8000000.0,2024-12-01,new construction,issued,,201502198775,021,St,35.0,1,6.0,8,1298,POINT (-122.4209773320627 37.75230956636715),1413.0,2019,3644021
137163295316,2016-12-09,94117,Haight Ashbury,1 family dwelling,"to construct 3 stories, 1 basement, type va, 2 units dwelling.",963000.0,True,2,2015-02-19T00:00:00,2018-08-13,2017-03-14,2015-02-19,Shrader,1282,600000.0,2019-11-24,new construction wood frame,complete,2018-08-13,201502198744,008,St,1.0,2,3.0,5,1241,POINT (-122.4512280383709 37.76321358190328),659.0,2016,1282008
1371514113360,2015-11-13,94122,Inner Sunset,storage shed,"construct (n) garden/storage shed.
** maher: compliance with ordinance no# 155-13 not required **",18500.0,False,2,2015-02-18T00:00:00,2016-07-15,,2015-02-18,14th,1769,18500.0,2016-11-07,new construction wood frame,complete,2016-07-15,201502188662,019,Av,0.0,2,1.0,5,1391,POINT (-122.4718460474816 37.76213926910584),268.0,2015,1769019
1371100163701,2017-05-12,94110,Mission,apartments,"to erect 6 stories, no basement, type va, 4 units residential building.",1500000.0,True,2,2015-02-13T00:00:00,2019-02-07,2017-08-01,2015-02-13,Capp,3642,1125000.0,2020-04-26,new construction wood frame,complete,2019-02-07,201502138349,041,St,4.0,2,4.0,9,854,POINT (-122.4177333810281 37.75300695493543),819.0,2017,3642041
1370852187189,2018-09-21,94110,Bernal Heights,1 family dwelling,"erect 3-story, type 5b, single family dwelling unit. fire sprinkler per nfpa 13r and sprinkler monitoring per nfpa 72 under separate permits.",500000.0,True,2,2015-02-12T00:00:00,2018-09-21,2021-04-23,2015-02-12,Prentiss,5701,500000.0,2021-09-05,new construction wood frame,issued,,201502128133,011,St,1.0,2,3.0,9,462,POINT (-122.4123878656559 37.73747247006044),1317.0,2018,5701011
1370511168637,2017-12-27,94107,Potrero Hill,apartments,"erect 5-story residential building of 16 units, .",4000000.0,True,2,2015-02-10T00:00:00,2020-06-15,2018-05-31,2015-02-10,De Haro,4008,4000000.0,2023-11-26,new construction wood frame,complete,2020-06-15,201502107867,002,St,16.0,2,5.0,10,540,POINT (-122.4017321154187 37.76290707554568),1051.0,2017,4008002
1369969501235,2015-04-14,94132,Lakeshore,2 family dwelling,"erect (n) 4-story, 2-unit residential building.",800320.0,False,2,2015-02-04T00:00:00,2016-03-08,,2015-02-04,Summit,7331,800320.0,2018-03-29,new construction wood frame,complete,2016-03-08,201502047443,234,Wy,2.0,2,4.0,7,169,POINT (-122.47632966062 37.7152578888256),69.0,2015,7331234
1369967501239,2015-04-14,94132,Lakeshore,2 family dwelling,"erect (n) 4-story, 2-units residential building.",800320.0,False,2,2015-02-04T00:00:00,2016-03-07,,2015-02-04,Summit,7331,800320.0,2018-03-29,new construction wood frame,complete,2016-03-07,201502047442,232,Wy,2.0,2,4.0,7,165,POINT (-122.476226395263 37.71525407973202),69.0,2015,7331232
1369961498377,2015-04-14,94132,Lakeshore,1 family dwelling,erect a two story single family residential building.,380800.0,False,2,2015-02-04T00:00:00,2016-02-11,,2015-02-04,Summit,7331,380800.0,2018-03-29,new construction wood frame,complete,2016-02-11,201502047441,076,Wy,1.0,2,2.0,7,283,POINT (-122.4761869658289 37.715035250818),69.0,2015,7331076
1369959498378,2015-04-14,94132,Lakeshore,1 family dwelling,erect a two story single family residential building.,380800.0,False,2,2015-02-04T00:00:00,2016-02-18,,2015-02-04,Summit,7331,380800.0,2018-03-29,new construction wood frame,complete,2016-02-18,201502047440,075,Wy,1.0,2,2.0,7,281,POINT (-122.4762703432243 37.71503416981636),69.0,2015,7331075
1369956498379,2015-04-14,94132,Lakeshore,1 family dwelling,erect a two story single family residential building.,380800.0,False,2,2015-02-04T00:00:00,2016-02-18,,2015-02-04,Summit,7331,380800.0,2018-03-29,new construction wood frame,complete,2016-02-18,201502047439,074,Wy,1.0,2,2.0,7,279,POINT (-122.4763520029014 37.71503106576068),69.0,2015,7331074
1369951501188,2015-04-14,94132,Lakeshore,2 family dwelling,erect a three story two units residential building.,702500.0,False,2,2015-02-04T00:00:00,2016-03-28,,2015-02-04,Summit,7331,702500.0,2018-03-29,new construction wood frame,complete,2016-03-28,201502047438,178,Wy,2.0,2,3.0,7,182,POINT (-122.4762883169895 37.71559854166577),69.0,2015,7331178
1369944501184,2015-04-14,94132,Lakeshore,2 family dwelling,erect a three story two units residential building.,702500.0,False,2,2015-02-04T00:00:00,2016-03-28,,2015-02-04,Summit,7331,702500.0,2018-03-29,new construction wood frame,complete,2016-03-28,201502047437,180,Wy,2.0,2,3.0,7,188,POINT (-122.4763789846327 37.71560497249696),69.0,2015,7331180
1369932501185,2015-04-14,94132,Lakeshore,2 family dwelling,erect a three story two units residential building.,702500.0,False,2,2015-02-04T00:00:00,2016-04-04,,2015-02-04,Summit,7331,702500.0,2018-03-29,new construction wood frame,complete,2016-04-04,201502047426,176,Wy,2.0,2,3.0,7,178,POINT (-122.476197650496 37.7155921108366),69.0,2015,7331176
1443785508029,2017-01-09,94102,Hayes Valley,1 family dwelling,construct (n) 3-story single family residential building.,770000.0,True,2,2015-01-29T00:00:00,2017-01-09,2017-05-23,2015-01-29,Hickory,0829,250000.0,2019-12-25,new construction wood frame,issued,,201501297021,042,St,1.0,2,3.0,5,522,POINT (-122.4285737614155 37.77485612400099),711.0,2017,0829042
136888492928,2015-08-10,94117,Haight Ashbury,school,erect a three story type iia commercial building. building address should be 1639 oak street.,15000000.0,True,2,2015-01-26T00:00:00,2017-04-14,2015-10-23,2015-01-26,Oak,1223,15000000.0,2021-07-09,new construction,complete,2017-04-14,201501266630,022,St,0.0,1,3.0,5,1639,POINT (-122.4464604060828 37.7716913196391),196.0,2015,1223022
1368792466133,2015-11-09,94124,Bayview Hunters Point,apartments,"construct (n)  5-story, 122-residential units including affordable housing",39000000.0,True,2,2015-01-23T00:00:00,2019-08-20,2016-02-08,2015-01-23,Arelious Walker,4884,39000000.0,2021-10-08,new construction wood frame,complete,2019-08-20,201501236565,025,Dr,122.0,2,5.0,10,2500,POINT (-122.3848325143826 37.71945989765516),290.0,2015,4884025
1368686163487,2017-12-29,94110,Mission,apartments,"to erect 4-story, no basement, type v-a, 20 units residential building.
** maher: compliance with ordinance no# 155-13 not required **",5871283.0,False,2,2015-01-23T00:00:00,2019-09-19,,2015-01-23,Harrison,3639,4000000.0,2021-12-08,new construction wood frame,complete,2019-09-19,201501236483,001,St,20.0,2,4.0,9,2600,POINT (-122.4124491067438 37.75534639921123),1071.0,2017,3639001
